politician,polltype,subgroup,start_date,end_date,pollster_rating_name,sample_size,raw_sample_size,population,weight,approve,disapprove,approve_adjusted,disapprove_adjusted,tracking,url,poll_id,question_id,created_at,timestamp,pollster_rating_id,subpopulation
Joe Biden,potus-approve,All polls,2021-06-09,2021-06-14,Monmouth University Polling Institute,810,810,a,0.7549974250903331,48,43,48.97040796916544,42.84415621589472,NA,https://www.monmouth.edu/polling-institute/reports/monmouthpoll_US_061621/,74954,142806,2021-06-16,2024-03-05T14:51:09Z,215,NA
Joe Biden,potus-approve,All polls,2021-06-10,2021-06-14,Global Strategy Group/GBAO (Navigator Research),1001,1001,rv,0.8393053660837311,52,44,50.59953446607375,42.52178686299856,NA,https://navigatorresearch.org/wp-content/uploads/2021/06/Navigator-Toplines-06.15.2021.pdf,74950,142788,2021-06-16,2024-03-05T14:51:09Z,413,NA
Joe Biden,potus-approve,All polls,2021-06-11,2021-06-13,Morning Consult,1994,1994,rv,0.594350911060883,53,44,50.80631949336148,44.71954053667116,NA,https://assets.morningconsult.com/wp-uploads/2021/06/16051615/210691_crosstabs_POLITICO_RVs_v1_LM-1.pdf,74951,142789,2021-06-16,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-05,2021-06-11,Morning Consult,7033,45000,a,1.1162222224612388,53,39,51.80631949336148,40.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,74957,142815,2021-06-17,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-07,2021-06-10,The Winston Group,1000,1000,rv,0.8388860278781478,54,38,53.27372522674156,41.07975833919629,NA,https://www.winningtheissues.org/wp-content/uploads/2021/08/Winning-the-Issues-June-2021-National-Survey.pdf,75475,143971,2021-08-06,2024-03-05T14:51:09Z,385,NA
Joe Biden,potus-approve,All polls,2021-06-05,2021-06-10,Lake Research Partners/The Tarrance Group,1000,1000,rv,0.8388860278781478,52,45,50.405658154777335,43.83885963084373,NA,https://politics.georgetown.edu/battleground-poll/june-2021/,74949,142784,2021-06-15,2024-03-05T14:51:09Z,114,NA
Joe Biden,potus-approve,All polls,2021-06-08,2021-06-10,Rasmussen Reports,1500,1500,lv,0.515496813767252,49,49,47.47948848651595,46.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74924,142751,2021-06-11,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-06-09,2021-06-10,Ipsos,1004,1004,a,0.5943671789560109,54.95,40.26,54.353523683786996,40.41680410564387,NA,https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa/index.html,74923,142748,2021-06-11,2024-03-05T14:51:09Z,154,NA
Joe Biden,potus-approve,All polls,2021-06-07,2021-06-09,Harris Insights & Analytics,1885,1885,rv,0.343410940964172,61,39,58.3678712314845,39.08590347382953,NA,https://thehill.com/hilltv/what-americas-thinking/558011-poll-56-percent-approve-of-bidens-handling-of-foreign-affairs,74927,142752,2021-06-11,2024-03-05T14:51:09Z,133,NA
Joe Biden,potus-approve,All polls,2021-06-04,2021-06-08,Morning Consult,2200,2200,a,0.6242976442954197,51,41,49.80631949336148,42.343856685714,NA,https://assets.morningconsult.com/wp-uploads/2021/06/09162650/210631_crosstabs_MC_BRANDS_PRIDE_MONTH_Adults-1.pdf,74912,142734,2021-06-10,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-06,2021-06-08,YouGov,1500,1500,a,0.59318199895528545,50,41,49.73489782111722,41.7798200019007,NA,https://docs.cdn.yougov.com/y3gecetbxy/econTabReport.pdf,74903,142718,2021-06-09,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2021-06-03,2021-06-07,The Bullfinch Group,1200,1200,a,0.9189536012895384,54,41,51.69774312218809,42.64403101708394,NA,https://projects.fivethirtyeight.com/polls/20211115_US_BullfinchQ2.pdf,77570,149883,2021-11-15,2024-03-05T14:51:09Z,692,NA
Joe Biden,potus-approve,All polls,2021-06-04,2021-06-07,Morning Consult,2200,2200,a,0.6242976442954197,54,40,52.80631949336148,41.343856685714,NA,https://assets.morningconsult.com/wp-uploads/2021/06/09074309/210637_crosstabs_MC_HEALTH_LAB_LEAK_Adults-1.pdf,74901,142714,2021-06-09,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-03,2021-06-07,Rasmussen Reports,1500,1500,lv,0.515496813767252,49,49,47.47948848651595,46.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74896,142701,2021-06-08,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-06-04,2021-06-07,Morning Consult,1990,1990,rv,0.5937544724650282,52,43,49.80631949336148,43.71954053667116,NA,https://assets.morningconsult.com/wp-uploads/2021/06/09050746/210636_crosstabs_POLITICO_RVs_v1_LM.pdf,74894,142698,2021-06-08,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-04,2021-06-06,Leger,1004,1004,a,0.840562125509027,51,38,50.233969807214166,37.22214429823985,NA,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/06/Legers-North-American-Tracker-June-7th-2021_v3.pdf,74895,142699,2021-06-08,2024-03-05T14:51:09Z,572,NA
Joe Biden,potus-approve,All polls,2021-06-02,2021-06-05,"Cor Services, Inc.",519,519,lv,0.42733812693943113,50,42,51.10719595368918,41.089517025434596,NA,https://excellenceinpolling.com/wp-content/uploads/2021/07/2021-Biden-Approval-Numbers-crosstabs-7-20-21.pdf,75814,144594,2021-08-31,2024-03-05T14:51:09Z,688,NA
Joe Biden,potus-approve,All polls,2021-06-03,2021-06-05,RMG Research,1200,1200,rv,0.9189536012895384,55,39,54.0006805882531,38.236432940424066,NA,https://scottrasmussen.com/biden-approval-at-55/,74897,142702,2021-06-08,2024-03-05T14:51:09Z,555,NA
Joe Biden,potus-approve,All polls,2021-05-29,2021-06-04,Morning Consult,7033,45000,a,1.1162222224612388,53,39,51.80631949336148,40.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,74907,142729,2021-06-10,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-06-02,2021-06-03,Ipsos,1005,1005,a,0.5946631048787299,53.57,42.33,52.97352368378699,42.48680410564387,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-06/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2006%2003%202021.pdf,74890,142689,2021-06-03,2024-03-05T14:51:09Z,154,NA
Joe Biden,potus-approve,All polls,2021-05-31,2021-06-02,Rasmussen Reports,1500,1500,lv,0.515496813767252,50,49,48.47948848651595,46.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74888,142684,2021-06-03,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-05-30,2021-06-01,Harris Insights & Analytics,1893,1893,rv,0.6663733814179184,61,39,58.3678712314845,39.08590347382953,NA,https://thehill.com/hilltv/what-americas-thinking/556839-poll-biden-approval-holds-steady-at-61-percent,74892,142693,2021-06-04,2024-03-05T14:51:09Z,133,NA
Joe Biden,potus-approve,All polls,2021-05-29,2021-06-01,YouGov,1500,1500,a,0.59318199895528545,50,40,49.73489782111722,40.7798200019007,NA,https://docs.cdn.yougov.com/4876sp4niu/econTabReport.pdf,74878,142667,2021-06-02,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2021-05-01,2021-05-31,ActiVote,926,926,rv,0.8072507447839596,50,47,50.85884659158032,46.64927185775689,NA,https://www.activote.net/the-lefts-disapproval-of-joe-biden/,84921,188127,2023-12-08,2024-03-05T14:51:09Z,721,NA
Joe Biden,potus-approve,All polls,2021-05-01,2021-05-31,SurveyMonkey,7033,60912,a,1.4050170517157001,54,44,52.622080624232716,42.19079976507341,NA,https://www.surveymonkey.com/curiosity/biden-approval-tracker-2022/,80778,162049,2022-09-24,2024-03-05T14:51:09Z,324,NA
Joe Biden,potus-approve,All polls,2021-05-26,2021-05-30,Rasmussen Reports,1500,1500,lv,0.515496813767252,53,45,51.47948848651595,42.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74873,142654,2021-06-01,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-05-25,2021-05-29,Morning Consult,2199,2199,a,0.6241557423401157,56,37,54.80631949336148,38.343856685714,NA,https://assets.morningconsult.com/wp-uploads/2021/06/17160824/2105116_crosstabs_MC_TECH_Adults_v3_NP-2.pdf,74967,142833,2021-06-21,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-05-22,2021-05-28,Morning Consult,7033,45000,a,1.1162222224612388,54,38,52.80631949336148,39.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,74882,142678,2021-06-03,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-05-26,2021-05-28,TIPP Insights,1305,1305,a,0.9583148474999099,53,32,53.15881994458367,36.891344086304095,NA,https://www.investors.com/politics/president-biden-honeymoon-with-voters-rolls-into-june-tying-obama-ibd-tipp/,74875,142656,2021-06-01,2024-03-05T14:51:09Z,144,NA
Joe Biden,potus-approve,All polls,2021-05-26,2021-05-27,Zogby Analytics,868,868,lv,0.78156089873,60,37,55.173889628537594,39.69525066837528,NA,https://zogbyanalytics.com/news/1029-the-zogby-poll-summer-of-biden-biden-s-job-approval-remains-unchanged-the-president-may-be-making-new-inroads-with-rural-and-older-voters,75277,143551,2021-07-21,2024-03-05T14:51:09Z,395,NA
Joe Biden,potus-approve,All polls,2021-05-26,2021-05-27,Ipsos,1005,1005,a,0.5946631048787299,51.57,44.01,50.97352368378699,44.16680410564387,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/2021%20Ipsos%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2005%2027%202021.pdf,74868,142625,2021-05-27,2024-03-05T14:51:09Z,154,NA
Joe Biden,potus-approve,All polls,2021-05-22,2021-05-26,"Cor Services, Inc.",519,519,lv,0.6043473748368587,51,42,52.10719595368918,41.089517025434596,NA,https://excellenceinpolling.com/wp-content/uploads/2021/07/2021-Biden-Approval-Numbers-crosstabs-7-20-21.pdf,75813,144590,2021-08-31,2024-03-05T14:51:09Z,688,NA
Joe Biden,potus-approve,All polls,2021-05-24,2021-05-26,YouGov,1588,1588,a,0.46236331299289757,49,41,48.73489782111722,41.7798200019007,NA,https://docs.cdn.yougov.com/zjdg6ujrzh/20210526_yahoo_vaccine_tabs.pdf,74869,142645,2021-05-28,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2021-05-22,2021-05-25,Beacon Research/Shaw & Co. Research,1003,1003,rv,0.8401434145861552,54,42,51.21070845461094,40.343447437266256,NA,https://static.foxnews.com/foxnews.com/content/uploads/2021/05/Fox-News-Poll.pdf,74855,142609,2021-05-26,2024-03-05T14:51:09Z,103,NA
Joe Biden,potus-approve,All polls,2021-05-23,2021-05-25,Rasmussen Reports,1500,1500,lv,0.515496813767252,55,43,53.47948848651595,40.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74852,142579,2021-05-26,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-05-22,2021-05-25,YouGov,1500,1500,a,0.59318199895528545,53,39,52.73489782111722,39.7798200019007,NA,https://docs.cdn.yougov.com/pxuc7wjg52/econTabReport.pdf,74851,142551,2021-05-26,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2021-05-21,2021-05-24,Morning Consult,2200,2200,a,0.6242976442954197,54,39,52.80631949336148,40.343856685714,NA,https://morningconsult.com/2021/06/01/ad-supported-streaming-services/,74871,142651,2021-06-01,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-05-18,2021-05-24,Quinnipiac University,1316,1316,a,0.9623452469796048,49,41,52.5326283674331,39.98624842661479,NA,https://poll.qu.edu/poll-release?releaseid=3810,74854,142584,2021-05-26,2024-03-05T14:51:09Z,267,NA
Joe Biden,potus-approve,All polls,2021-05-20,2021-05-24,Global Strategy Group/GBAO (Navigator Research),1204,1204,rv,0.9204839164233608,53,44,51.59953446607375,42.52178686299856,NA,https://navigatorresearch.org/wp-content/uploads/2021/05/Navigator-Toplines-05.25.2021.pdf,74849,142549,2021-05-26,2024-03-05T14:51:09Z,413,NA
Joe Biden,potus-approve,All polls,2021-05-21,2021-05-24,Morning Consult,2200,2200,a,0.6242976442954197,55,40,53.80631949336148,41.343856685714,NA,https://assets.morningconsult.com/wp-uploads/2021/05/25072929/210595_crosstabs_POLITICO_Adults_v1_SH.pdf,74845,142516,2021-05-25,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-05-21,2021-05-23,Leger,1002,1002,a,0.8397244948819315,51,38,50.233969807214166,37.22214429823985,NA,https://2g2ckk18vixp3neolz4b6605-wpengine.netdna-ssl.com/wp-content/uploads/2021/05/Legers-North-American-Tracker-May-25th-2021_v2.pdf,74850,142550,2021-05-26,2024-03-05T14:51:09Z,572,NA
Joe Biden,potus-approve,All polls,2021-05-19,2021-05-22,Morning Consult,2200,2200,a,0.6242976442954197,56,38,54.80631949336148,39.343856685714,NA,https://assets.morningconsult.com/wp-uploads/2021/06/16171008/210591_crosstabs_MC_ENTERTAINMENT_AVOD_STREAMING_Adults_v1_NP.pdf,74962,142820,2021-06-17,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-05-15,2021-05-21,Morning Consult,7033,45000,a,1.1162222224612388,54,38,52.80631949336148,39.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,74858,142615,2021-05-27,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-05-18,2021-05-20,Morning Consult,1994,1994,rv,0.594350911060883,59,38,56.80631949336148,38.71954053667116,NA,https://assets.morningconsult.com/wp-uploads/2021/06/01103557/210582_crosstabs_MC_WASHINGTON_RVs_v1_SH.pdf,74876,142658,2021-06-01,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-05-19,2021-05-20,Harris Insights & Analytics,973,973,rv,0.5851192459829915,61.5,37,58.8678712314845,37.08590347382953,NA,https://drive.google.com/file/d/1sfco26GFice4F9rXB58xLSMjM7-w-NqM/view,74844,142637,2021-05-28,2024-03-05T14:51:09Z,133,NA
Joe Biden,potus-approve,All polls,2021-05-20,2021-05-20,John Zogby Strategies,1011,1011,lv,0.8434872821890308,59,40,56.173045872673114,39.46171794904585,NA,https://johnzogbystrategies.com/the-zogby-report-real-and-unscripted-episode-69-05-21-21/,74838,142500,2021-05-21,2024-03-05T14:51:09Z,583,NA
Joe Biden,potus-approve,All polls,2021-05-17,2021-05-20,American Research Group,1100,1100,a,0.8798310886449139,57,37,55.97970411313195,37.68256701662923,NA,https://americanresearchgroup.com/economy/,74837,142480,2021-05-21,2024-03-05T14:51:09Z,9,NA
Joe Biden,potus-approve,All polls,2021-05-18,2021-05-20,Rasmussen Reports,1500,1500,lv,0.515496813767252,52,46,50.47948848651595,43.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74834,142469,2021-05-21,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-05-19,2021-05-20,Ipsos,1004,1004,a,0.5943671789560109,55.87,39.12,55.27352368378699,39.27680410564387,NA,https://www.ipsos.com/en-us/news_and_polls/ipsos-core-political-survey-presidential-approval-tracker-05202021,74831,142458,2021-05-21,2024-03-05T14:51:09Z,154,NA
Joe Biden,potus-approve,All polls,2021-05-17,2021-05-19,Morning Consult,2200,2200,a,0.6242976442954197,57,38,55.80631949336148,39.343856685714,NA,https://assets.morningconsult.com/wp-uploads/2021/06/21183910/210581_crosstabs_MC_FINANCE_ESGS_Adults_v1_LM.pdf,74984,142907,2021-06-24,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-05-17,2021-05-19,Harris Insights & Analytics,1889,1889,rv,1.152972476391338,60,40,57.3678712314845,40.08590347382953,NA,https://thehill.com/hilltv/what-americas-thinking/554855-poll-60-percent-approve-of-biden-as-president,74839,142501,2021-05-21,2024-03-05T14:51:09Z,133,NA
Joe Biden,potus-approve,All polls,2021-05-03,2021-05-18,Gallup,1016,1016,a,0.8455704843793233,54,40,53.804308754528826,38.34485274009402,NA,https://news.gallup.com/poll/350129/biden-congress-approval-ratings-steady.aspx,74833,142463,2021-05-21,2024-03-05T14:51:09Z,112,NA
Joe Biden,potus-approve,All polls,2021-05-12,2021-05-18,McLaughlin & Associates,1000,1000,lv,0.8388860278781478,56,43,53.30499942339482,41.251606676995145,NA,https://mclaughlinonline.com/pols/wp-content/uploads/2021/05/National-Monthly-Omnibus-MAY-Release-1.pdf,74819,142423,2021-05-19,2024-03-05T14:51:09Z,203,NA
Joe Biden,potus-approve,All polls,2021-05-15,2021-05-18,YouGov,1500,1500,a,0.59318199895528545,51,41,50.73489782111722,41.7798200019007,NA,https://docs.cdn.yougov.com/hhr4zbf09s/econTabReport.pdf,74817,142394,2021-05-19,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2021-05-14,2021-05-17,Echelon Insights,1132,1132,rv,0.8925368883775662,56,42,54.19591886777167,40.79914381087618,NA,https://echeloninsights.com/in-the-news/may-omnibus-political/,74836,142476,2021-05-21,2024-03-05T14:51:09Z,407,NA
Joe Biden,potus-approve,All polls,2021-05-14,2021-05-17,Morning Consult,1992,1992,rv,0.5940527666172113,54,42,51.80631949336148,42.71954053667116,NA,https://assets.morningconsult.com/wp-uploads/2021/05/19073309/210579_crosstabs_POLITICO_RVs_v1_SH.pdf,74816,142367,2021-05-19,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-05-14,2021-05-17,Morning Consult,2200,2200,a,0.6242976442954197,56,38,54.80631949336148,39.343856685714,NA,https://assets.morningconsult.com/wp-uploads/2021/05/17165355/210578_crosstabs_MC_HEALTH_Adults_v1_SH-1.pdf,74814,142365,2021-05-19,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-05-13,2021-05-17,Rasmussen Reports,1500,1500,lv,0.515496813767252,50,48,48.47948848651595,45.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74811,142359,2021-05-18,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-05-14,2021-05-16,Morning Consult,2200,2200,a,0.6242976442954197,56,36,54.80631949336148,37.343856685714,NA,https://morningconsult.com/2021/05/20/gas-prices-electric-vehicles-poll/,74820,142443,2021-05-20,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-05-12,2021-05-15,Morning Consult,2200,2200,a,0.6242976442954197,55,39,53.80631949336148,40.343856685714,NA,https://assets.morningconsult.com/wp-uploads/2021/05/20152418/210561_crosstabs_MC_ENTERTAINMENT_Adults_v1_NP.pdf,74832,142461,2021-05-21,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-05-12,2021-05-15,Morning Consult,2200,2200,a,0.6242976442954197,57,38,55.80631949336148,39.343856685714,NA,https://morningconsult.com/2021/05/18/nba-fan-poll-play-in-tournament/,74815,142366,2021-05-19,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-05-08,2021-05-14,Morning Consult,7033,45000,a,1.1162222224612388,54,37,52.80631949336148,38.343856685714,TRUE,https://pro.morningconsult.com/trackers/global-leader-approval,74823,142446,2021-05-20,2024-03-05T14:51:09Z,218,NA
Joe Biden,potus-approve,All polls,2021-05-11,2021-05-13,YouGov,1561,1561,a,0.6051231740970001,49,40,48.73489782111722,40.7798200019007,NA,https://docs.cdn.yougov.com/lydd14trrl/20210513_yahoo_vaccine_tabs.pdf,74810,142354,2021-05-17,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2021-05-11,2021-05-12,Ipsos,1005,1005,a,0.5946631048787299,55.91,38.48,55.31352368378699,38.63680410564387,NA,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/2021%20Reuters%20Tracking%20-%20Core%20Political%20Presidential%20Approval%20Tracker%2005%2013%202021.pdf,74801,142329,2021-05-13,2024-03-05T14:51:09Z,154,NA
Joe Biden,potus-approve,All polls,2021-05-10,2021-05-12,Rasmussen Reports,1500,1500,lv,0.515496813767252,50,48,48.47948848651595,45.35762761660418,TRUE,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,74800,142328,2021-05-13,2024-03-05T14:51:09Z,277,NA
Joe Biden,potus-approve,All polls,2021-05-08,2021-05-11,YouGov,1500,1500,a,0.59318199895528545,52,39,51.73489782111722,39.7798200019007,NA,https://docs.cdn.yougov.com/zqplrjlj3n/econTabReport.pdf,74788,142274,2021-05-12,2024-03-05T14:51:09Z,391,NA
Joe Biden,potus-approve,All polls,2021-05-08,2021-05-11,Civiqs,1464,1464,rv,1.0150174284287312,48,46,50.1270940124472,44.343596110992074,NA,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2021_05_q61458.pdf,74787,142270,2021-05-12,2024-03-05T14:51:09Z,471,NA
